"","variables","cases","total_successes","total_failures","hiper_count_overall","hiper_count_fail","hiper_count_success","mean_overall","mean_fail","mean_success","success_odds","fail_odds","odds_ratio","log10_odds_ratio"
"keywords_df8102.medium","keywords_df8102.medium",69,9,60,116,98,18,1.68115942028985,1.63333333333333,2,-2,-2.57894736842105,0.775510204081633,-0.110412483411704
"keywords_df8102.high","keywords_df8102.high",69,9,60,83,74,9,1.20289855072464,1.23333333333333,1,0,-5.28571428571429,0,0
"keywords_df8103.low","keywords_df8103.low",69,9,60,84,74,10,1.21739130434783,1.23333333333333,1.11111111111111,-10,-5.28571428571429,1.89189189189189,0.276896315947262
"keywords_df8103.medium","keywords_df8103.medium",69,9,60,107,91,16,1.55072463768116,1.51666666666667,1.77777777777778,-2.28571428571429,-2.93548387096774,0.778649921507064,-0.108657755845153
"keywords_df8103.high","keywords_df8103.high",69,9,60,85,75,10,1.23188405797101,1.25,1.11111111111111,-10,-5,2,0.301029995663981
"keywords_df8104.low","keywords_df8104.low",69,9,60,75,66,9,1.08695652173913,1.1,1,0,-11,0,0
"keywords_df8104.medium","keywords_df8104.medium",69,9,60,126,108,18,1.82608695652174,1.8,2,-2,-2.25,0.888888888888889,-0.0511525224473813
"keywords_df8104.high","keywords_df8104.high",69,9,60,75,66,9,1.08695652173913,1.1,1,0,-11,0,0
"keywords_df8105.low","keywords_df8105.low",69,9,60,71,62,9,1.02898550724638,1.03333333333333,1,0,-31,0,0
"keywords_df8105.medium","keywords_df8105.medium",69,9,60,130,112,18,1.88405797101449,1.86666666666667,2,-2,-2.15384615384615,0.928571428571429,-0.0321846833714012
"keywords_df8105.high","keywords_df8105.high",69,9,60,75,66,9,1.08695652173913,1.1,1,0,-11,0,0
"keywords_df8106.low","keywords_df8106.low",69,9,60,73,64,9,1.05797101449275,1.06666666666667,1,0,-16,0,0
"keywords_df8106.medium","keywords_df8106.medium",69,9,60,127,111,16,1.84057971014493,1.85,1.77777777777778,-2.28571428571429,-2.17647058823529,1.05019305019305,0.0212691399529469
"keywords_df8106.high","keywords_df8106.high",69,9,60,76,65,11,1.10144927536232,1.08333333333333,1.22222222222222,-5.5,-13,0.423076923076923,-0.373580662812593
"keywords_df8107.low","keywords_df8107.low",69,9,60,72,63,9,1.04347826086957,1.05,1,0,-21,0,0
"keywords_df8107.medium","keywords_df8107.medium",69,9,60,132,114,18,1.91304347826087,1.9,2,-2,-2.11111111111111,0.947368421052632,-0.0234810958495229
"keywords_df8107.high","keywords_df8107.high",69,9,60,72,63,9,1.04347826086957,1.05,1,0,-21,0,0
"keywords_df8108.low","keywords_df8108.low",69,9,60,73,63,10,1.05797101449275,1.05,1.11111111111111,-10,-21,0.476190476190476,-0.322219294733919
"keywords_df8108.medium","keywords_df8108.medium",69,9,60,124,108,16,1.79710144927536,1.8,1.77777777777778,-2.28571428571429,-2.25,1.01587301587302,0.00683942453030544
"keywords_df8108.high","keywords_df8108.high",69,9,60,79,69,10,1.14492753623188,1.15,1.11111111111111,-10,-7.66666666666667,1.30434782608696,0.11539341870207
"keywords_df8109.low","keywords_df8109.low",69,9,60,75,66,9,1.08695652173913,1.1,1,0,-11,0,0
"keywords_df8109.medium","keywords_df8109.medium",69,9,60,122,104,18,1.76811594202899,1.73333333333333,2,-2,-2.36363636363636,0.846153846153846,-0.0725506671486117
"keywords_df8109.high","keywords_df8109.high",69,9,60,79,70,9,1.14492753623188,1.16666666666667,1,0,-7,0,0
"keywords_df8110.low","keywords_df8110.low",69,9,60,73,62,11,1.05797101449275,1.03333333333333,1.22222222222222,-5.5,-31,0.17741935483871,-0.750999004340029
"keywords_df8110.medium","keywords_df8110.medium",69,9,60,125,113,12,1.81159420289855,1.88333333333333,1.33333333333333,-4,-2.13207547169811,1.87610619469027,0.273257417445332
"keywords_df8110.high","keywords_df8110.high",69,9,60,78,65,13,1.1304347826087,1.08333333333333,1.44444444444444,-3.25,-13,0.25,-0.602059991327962
"keywords_df8111.low","keywords_df8111.low",69,9,60,73,64,9,1.05797101449275,1.06666666666667,1,0,-16,0,0
"keywords_df8111.medium","keywords_df8111.medium",69,9,60,130,114,16,1.88405797101449,1.9,1.77777777777778,-2.28571428571429,-2.11111111111111,1.08270676691729,0.0345108511281638
"keywords_df8111.high","keywords_df8111.high",69,9,60,73,62,11,1.05797101449275,1.03333333333333,1.22222222222222,-5.5,-31,0.17741935483871,-0.750999004340029
"keywords_df8112.low","keywords_df8112.low",69,9,60,73,64,9,1.05797101449275,1.06666666666667,1,0,-16,0,0
"keywords_df8112.medium","keywords_df8112.medium",69,9,60,128,110,18,1.85507246376812,1.83333333333333,2,-2,-2.2,0.909090909090909,-0.0413926851582251
"keywords_df8112.high","keywords_df8112.high",69,9,60,75,66,9,1.08695652173913,1.1,1,0,-11,0,0
"keywords_df8113.low","keywords_df8113.low",69,9,60,72,62,10,1.04347826086957,1.03333333333333,1.11111111111111,-10,-31,0.32258064516129,-0.491361693834273
"keywords_df8113.medium","keywords_df8113.medium",69,9,60,128,114,14,1.85507246376812,1.9,1.55555555555556,-2.8,-2.11111111111111,1.32631578947368,0.122646939828715
"keywords_df8113.high","keywords_df8113.high",69,9,60,76,64,12,1.10144927536232,1.06666666666667,1.33333333333333,-4,-16,0.25,-0.602059991327962
"keywords_df8114.low","keywords_df8114.low",69,9,60,75,66,9,1.08695652173913,1.1,1,0,-11,0,0
"keywords_df8114.medium","keywords_df8114.medium",69,9,60,123,105,18,1.78260869565217,1.75,2,-2,-2.33333333333333,0.857142857142857,-0.0669467896306132
"keywords_df8114.high","keywords_df8114.high",69,9,60,78,69,9,1.1304347826087,1.15,1,0,-7.66666666666667,0,0
"keywords_df8115.low","keywords_df8115.low",69,9,60,79,68,11,1.14492753623188,1.13333333333333,1.22222222222222,-5.5,-8.5,0.647058823529412,-0.189056236220049
"keywords_df8115.medium","keywords_df8115.medium",69,9,60,111,98,13,1.60869565217391,1.63333333333333,1.44444444444444,-3.25,-2.57894736842105,1.26020408163265,0.10044088190319
"keywords_df8115.high","keywords_df8115.high",69,9,60,86,74,12,1.2463768115942,1.23333333333333,1.33333333333333,-4,-5.28571428571429,0.756756756756757,-0.121043692724776
"keywords_df8116.low","keywords_df8116.low",69,9,60,81,70,11,1.17391304347826,1.16666666666667,1.22222222222222,-5.5,-7,0.785714285714286,-0.104735350520013
"keywords_df8116.medium","keywords_df8116.medium",69,9,60,116,101,15,1.68115942028985,1.68333333333333,1.66666666666667,-2.5,-2.46341463414634,1.01485148514851,0.00640249160913054
"keywords_df8116.high","keywords_df8116.high",69,9,60,79,69,10,1.14492753623188,1.15,1.11111111111111,-10,-7.66666666666667,1.30434782608696,0.11539341870207
"keywords_df8117.low","keywords_df8117.low",69,9,60,75,66,9,1.08695652173913,1.1,1,0,-11,0,0
"keywords_df8117.medium","keywords_df8117.medium",69,9,60,123,105,18,1.78260869565217,1.75,2,-2,-2.33333333333333,0.857142857142857,-0.0669467896306132
"keywords_df8117.high","keywords_df8117.high",69,9,60,78,69,9,1.1304347826087,1.15,1,0,-7.66666666666667,0,0
"keywords_df8118.low","keywords_df8118.low",69,9,60,73,64,9,1.05797101449275,1.06666666666667,1,0,-16,0,0
"keywords_df8118.medium","keywords_df8118.medium",69,9,60,130,112,18,1.88405797101449,1.86666666666667,2,-2,-2.15384615384615,0.928571428571429,-0.0321846833714012
"keywords_df8118.high","keywords_df8118.high",69,9,60,73,64,9,1.05797101449275,1.06666666666667,1,0,-16,0,0
"keywords_df8119.low","keywords_df8119.low",69,9,60,75,65,10,1.08695652173913,1.08333333333333,1.11111111111111,-10,-13,0.769230769230769,-0.113943352306837
"keywords_df8119.medium","keywords_df8119.medium",69,9,60,123,108,15,1.78260869565217,1.8,1.66666666666667,-2.5,-2.25,1.11111111111111,0.0457574905606751
"keywords_df8119.high","keywords_df8119.high",69,9,60,78,67,11,1.1304347826087,1.11666666666667,1.22222222222222,-5.5,-9.57142857142857,0.574626865671642,-0.240614073192326
"keywords_df8120.low","keywords_df8120.low",69,9,60,73,64,9,1.05797101449275,1.06666666666667,1,0,-16,0,0
"keywords_df8120.medium","keywords_df8120.medium",69,9,60,127,109,18,1.84057971014493,1.81666666666667,2,-2,-2.22448979591837,0.899082568807339,-0.0462004222481288
"keywords_df8120.high","keywords_df8120.high",69,9,60,76,67,9,1.10144927536232,1.11666666666667,1,0,-9.57142857142857,0,0
"keywords_df8121.low","keywords_df8121.low",69,9,60,73,64,9,1.05797101449275,1.06666666666667,1,0,-16,0,0
"keywords_df8121.medium","keywords_df8121.medium",69,9,60,129,113,16,1.8695652173913,1.88333333333333,1.77777777777778,-2.28571428571429,-2.13207547169811,1.07206068268015,0.0302193687590372
"keywords_df8121.high","keywords_df8121.high",69,9,60,74,63,11,1.07246376811594,1.05,1.22222222222222,-5.5,-21,0.261904761904762,-0.581856605239675
"keywords_df8122.low","keywords_df8122.low",69,9,60,74,65,9,1.07246376811594,1.08333333333333,1,0,-13,0,0
"keywords_df8122.medium","keywords_df8122.medium",69,9,60,123,106,17,1.78260869565217,1.76666666666667,1.88888888888889,-2.125,-2.30434782608696,0.922169811320755,-0.0351890991968658
"keywords_df8122.high","keywords_df8122.high",69,9,60,79,69,10,1.14492753623188,1.15,1.11111111111111,-10,-7.66666666666667,1.30434782608696,0.11539341870207
"keywords_df8123.low","keywords_df8123.low",69,9,60,75,66,9,1.08695652173913,1.1,1,0,-11,0,0
"keywords_df8123.medium","keywords_df8123.medium",69,9,60,122,104,18,1.76811594202899,1.73333333333333,2,-2,-2.36363636363636,0.846153846153846,-0.0725506671486117
"keywords_df8123.high","keywords_df8123.high",69,9,60,79,70,9,1.14492753623188,1.16666666666667,1,0,-7,0,0
"keywords_df8124.low","keywords_df8124.low",69,9,60,74,65,9,1.07246376811594,1.08333333333333,1,0,-13,0,0
"keywords_df8124.medium","keywords_df8124.medium",69,9,60,124,106,18,1.79710144927536,1.76666666666667,2,-2,-2.30434782608696,0.867924528301887,-0.061518037919215
"keywords_df8124.high","keywords_df8124.high",69,9,60,78,69,9,1.1304347826087,1.15,1,0,-7.66666666666667,0,0
"keywords_df8125.low","keywords_df8125.low",69,9,60,84,72,12,1.21739130434783,1.2,1.33333333333333,-4,-6,0.666666666666667,-0.176091259055681
"keywords_df8125.medium","keywords_df8125.medium",69,9,60,106,94,12,1.53623188405797,1.56666666666667,1.33333333333333,-4,-2.76470588235294,1.4468085106383,0.160411054770519
"keywords_df8125.high","keywords_df8125.high",69,9,60,86,74,12,1.2463768115942,1.23333333333333,1.33333333333333,-4,-5.28571428571429,0.756756756756757,-0.121043692724776
"keywords_df8126.low","keywords_df8126.low",69,9,60,76,66,10,1.10144927536232,1.1,1.11111111111111,-10,-11,0.909090909090909,-0.0413926851582251
"keywords_df8126.medium","keywords_df8126.medium",69,9,60,121,106,15,1.7536231884058,1.76666666666667,1.66666666666667,-2.5,-2.30434782608696,1.08490566037736,0.0353919750888415
"keywords_df8126.high","keywords_df8126.high",69,9,60,79,68,11,1.14492753623188,1.13333333333333,1.22222222222222,-5.5,-8.5,0.647058823529412,-0.189056236220049
"keywords_df8127.low","keywords_df8127.low",69,9,60,73,63,10,1.05797101449275,1.05,1.11111111111111,-10,-21,0.476190476190476,-0.322219294733919
"keywords_df8127.medium","keywords_df8127.medium",69,9,60,126,112,14,1.82608695652174,1.86666666666667,1.55555555555556,-2.8,-2.15384615384615,1.3,0.113943352306837
"keywords_df8127.high","keywords_df8127.high",69,9,60,77,65,12,1.11594202898551,1.08333333333333,1.33333333333333,-4,-13,0.307692307692308,-0.511883360978874
"keywords_df8128.low","keywords_df8128.low",69,9,60,73,64,9,1.05797101449275,1.06666666666667,1,0,-16,0,0
"keywords_df8128.medium","keywords_df8128.medium",69,9,60,126,108,18,1.82608695652174,1.8,2,-2,-2.25,0.888888888888889,-0.0511525224473813
"keywords_df8128.high","keywords_df8128.high",69,9,60,77,68,9,1.11594202898551,1.13333333333333,1,0,-8.5,0,0
"keywords_df8129.low","keywords_df8129.low",69,9,60,74,63,11,1.07246376811594,1.05,1.22222222222222,-5.5,-21,0.261904761904762,-0.581856605239675
"keywords_df8129.medium","keywords_df8129.medium",69,9,60,124,111,13,1.79710144927536,1.85,1.44444444444444,-3.25,-2.17647058823529,1.49324324324324,0.174130558290153
"keywords_df8129.high","keywords_df8129.high",69,9,60,78,66,12,1.1304347826087,1.1,1.33333333333333,-4,-11,0.363636363636364,-0.439332693830263
"keywords_df8130.low","keywords_df8130.low",69,9,60,85,73,12,1.23188405797101,1.21666666666667,1.33333333333333,-4,-5.61538461538461,0.712328767123288,-0.147319516485657
"keywords_df8130.medium","keywords_df8130.medium",69,9,60,107,93,14,1.55072463768116,1.55,1.55555555555556,-2.8,-2.81818181818182,0.993548387096774,-0.00281097733382847
"keywords_df8130.high","keywords_df8130.high",69,9,60,84,74,10,1.21739130434783,1.23333333333333,1.11111111111111,-10,-5.28571428571429,1.89189189189189,0.276896315947262
"keywords_df8131.low","keywords_df8131.low",69,9,60,77,68,9,1.11594202898551,1.13333333333333,1,0,-8.5,0,0
"keywords_df8131.medium","keywords_df8131.medium",69,9,60,117,99,18,1.69565217391304,1.65,2,-2,-2.53846153846154,0.787878787878788,-0.103540591907069
"keywords_df8131.high","keywords_df8131.high",69,9,60,82,73,9,1.18840579710145,1.21666666666667,1,0,-5.61538461538461,0,0
"keywords_df8132.low","keywords_df8132.low",69,9,60,73,63,10,1.05797101449275,1.05,1.11111111111111,-10,-21,0.476190476190476,-0.322219294733919
"keywords_df8132.medium","keywords_df8132.medium",69,9,60,129,113,16,1.8695652173913,1.88333333333333,1.77777777777778,-2.28571428571429,-2.13207547169811,1.07206068268015,0.0302193687590372
"keywords_df8132.high","keywords_df8132.high",69,9,60,74,64,10,1.07246376811594,1.06666666666667,1.11111111111111,-10,-16,0.625,-0.204119982655925
"keywords_df8133.low","keywords_df8133.low",69,9,60,73,64,9,1.05797101449275,1.06666666666667,1,0,-16,0,0
"keywords_df8133.medium","keywords_df8133.medium",69,9,60,126,108,18,1.82608695652174,1.8,2,-2,-2.25,0.888888888888889,-0.0511525224473813
"keywords_df8133.high","keywords_df8133.high",69,9,60,77,68,9,1.11594202898551,1.13333333333333,1,0,-8.5,0,0
"keywords_df8134.low","keywords_df8134.low",69,9,60,75,66,9,1.08695652173913,1.1,1,0,-11,0,0
"keywords_df8134.medium","keywords_df8134.medium",69,9,60,123,105,18,1.78260869565217,1.75,2,-2,-2.33333333333333,0.857142857142857,-0.0669467896306132
"keywords_df8134.high","keywords_df8134.high",69,9,60,78,69,9,1.1304347826087,1.15,1,0,-7.66666666666667,0,0
"keywords_df8135.low","keywords_df8135.low",69,9,60,73,64,9,1.05797101449275,1.06666666666667,1,0,-16,0,0
"keywords_df8135.medium","keywords_df8135.medium",69,9,60,130,112,18,1.88405797101449,1.86666666666667,2,-2,-2.15384615384615,0.928571428571429,-0.0321846833714012
"keywords_df8135.high","keywords_df8135.high",69,9,60,73,64,9,1.05797101449275,1.06666666666667,1,0,-16,0,0
"keywords_df8136.low","keywords_df8136.low",69,9,60,74,65,9,1.07246376811594,1.08333333333333,1,0,-13,0,0
"keywords_df8136.medium","keywords_df8136.medium",69,9,60,122,106,16,1.76811594202899,1.76666666666667,1.77777777777778,-2.28571428571429,-2.30434782608696,0.991913746630728,-0.00352609094152823
"keywords_df8136.high","keywords_df8136.high",69,9,60,80,69,11,1.15942028985507,1.15,1.22222222222222,-5.5,-7.66666666666667,0.717391304347826,-0.144243891803687
"keywords_df8137.low","keywords_df8137.low",69,9,60,73,63,10,1.05797101449275,1.05,1.11111111111111,-10,-21,0.476190476190476,-0.322219294733919
"keywords_df8137.medium","keywords_df8137.medium",69,9,60,126,111,15,1.82608695652174,1.85,1.66666666666667,-2.5,-2.17647058823529,1.14864864864865,0.0601872059833166
"keywords_df8137.high","keywords_df8137.high",69,9,60,77,66,11,1.11594202898551,1.1,1.22222222222222,-5.5,-11,0.5,-0.301029995663981
"keywords_df8138.low","keywords_df8138.low",69,9,60,81,72,9,1.17391304347826,1.2,1,0,-6,0,0
"keywords_df8138.medium","keywords_df8138.medium",69,9,60,109,94,15,1.57971014492754,1.56666666666667,1.66666666666667,-2.5,-2.76470588235294,0.904255319148936,-0.0437089278854059
"keywords_df8138.high","keywords_df8138.high",69,9,60,86,74,12,1.2463768115942,1.23333333333333,1.33333333333333,-4,-5.28571428571429,0.756756756756757,-0.121043692724776
"keywords_df8139.low","keywords_df8139.low",69,9,60,80,70,10,1.15942028985507,1.16666666666667,1.11111111111111,-10,-7,1.42857142857143,0.154901959985743
"keywords_df8139.medium","keywords_df8139.medium",69,9,60,111,98,13,1.60869565217391,1.63333333333333,1.44444444444444,-3.25,-2.57894736842105,1.26020408163265,0.10044088190319
"keywords_df8139.high","keywords_df8139.high",69,9,60,85,72,13,1.23188405797101,1.2,1.44444444444444,-3.25,-6,0.541666666666667,-0.266267889404769
"keywords_df8140.low","keywords_df8140.low",69,9,60,72,62,10,1.04347826086957,1.03333333333333,1.11111111111111,-10,-31,0.32258064516129,-0.491361693834273
"keywords_df8140.medium","keywords_df8140.medium",69,9,60,127,112,15,1.84057971014493,1.86666666666667,1.66666666666667,-2.5,-2.15384615384615,1.16071428571429,0.0647253296366552
"keywords_df8140.high","keywords_df8140.high",69,9,60,77,66,11,1.11594202898551,1.1,1.22222222222222,-5.5,-11,0.5,-0.301029995663981
"keywords_df8141.low","keywords_df8141.low",69,9,60,73,64,9,1.05797101449275,1.06666666666667,1,0,-16,0,0
"keywords_df8141.medium","keywords_df8141.medium",69,9,60,126,108,18,1.82608695652174,1.8,2,-2,-2.25,0.888888888888889,-0.0511525224473813
"keywords_df8141.high","keywords_df8141.high",69,9,60,77,68,9,1.11594202898551,1.13333333333333,1,0,-8.5,0,0
"keywords_df8142.low","keywords_df8142.low",69,9,60,76,66,10,1.10144927536232,1.1,1.11111111111111,-10,-11,0.909090909090909,-0.0413926851582251
"keywords_df8142.medium","keywords_df8142.medium",69,9,60,120,105,15,1.73913043478261,1.75,1.66666666666667,-2.5,-2.33333333333333,1.07142857142857,0.0299632233774432
"keywords_df8142.high","keywords_df8142.high",69,9,60,80,69,11,1.15942028985507,1.15,1.22222222222222,-5.5,-7.66666666666667,0.717391304347826,-0.144243891803687
"keywords_df8143.low","keywords_df8143.low",69,9,60,74,64,10,1.07246376811594,1.06666666666667,1.11111111111111,-10,-16,0.625,-0.204119982655925
"keywords_df8143.medium","keywords_df8143.medium",69,9,60,123,108,15,1.78260869565217,1.8,1.66666666666667,-2.5,-2.25,1.11111111111111,0.0457574905606751
"keywords_df8143.high","keywords_df8143.high",69,9,60,79,68,11,1.14492753623188,1.13333333333333,1.22222222222222,-5.5,-8.5,0.647058823529412,-0.189056236220049
"keywords_df8144.low","keywords_df8144.low",69,9,60,84,75,9,1.21739130434783,1.25,1,0,-5,0,0
"keywords_df8144.medium","keywords_df8144.medium",69,9,60,107,89,18,1.55072463768116,1.48333333333333,2,-2,-3.06896551724138,0.651685393258427,-0.185962013081976
"keywords_df8144.high","keywords_df8144.high",69,9,60,85,76,9,1.23188405797101,1.26666666666667,1,0,-4.75,0,0
"keywords_df8145.low","keywords_df8145.low",69,9,60,80,71,9,1.15942028985507,1.18333333333333,1,0,-6.45454545454545,0,0
"keywords_df8145.medium","keywords_df8145.medium",69,9,60,113,95,18,1.63768115942029,1.58333333333333,2,-2,-2.71428571428571,0.736842105263158,-0.132625565274591
"keywords_df8145.high","keywords_df8145.high",69,9,60,83,74,9,1.20289855072464,1.23333333333333,1,0,-5.28571428571429,0,0
"keywords_df8146.low","keywords_df8146.low",69,9,60,75,66,9,1.08695652173913,1.1,1,0,-11,0,0
